Unnamed: 0,text,created_at,user_followers,user_friends,retweet_count,favorite_count,processed_text,label,word_count
5674,Penghargaan program ini sangat inovatif. ,2024-04-04 12:46:23,-1.2932292350893317,-0.628317446796855,1.4921517939501774,-0.9720419184429339,penghargaan program sangat inovatif,2,3
5675,Perumahan mendapat sorotan positif. ,2024-04-05 09:56:13,-0.07962853284936673,-0.21602116458052428,0.9735969988661546,-0.3488641481007941,perumahan mendapat sorotan positif,2,3
5676,Perampokan barang bukti ditemukan. ,2024-06-16 00:10:53,0.2514814296927635,1.1561962236802905,-0.07042665523634481,-1.6413810051067137,perampokan barang bukti ditemukan,1,4
5677,Korupsi kejadian ini menggemparkan warga. ,2024-04-22 14:55:03,-1.69858383322805,1.3553325232541646,0.4965265873888535,1.0244350124679955,korupsi kejadian menggemparkan warga,0,4
5678,Kekerasan lokasi kejadian telah diamankan. ,2024-02-22 06:07:28,-1.4659975577335251,0.20118340670981033,1.270901748047661,1.0475156706288156,kekerasan lokasi kejadian diamankan,0,4
5679,Begal barang bukti ditemukan. ,2024-07-06 20:45:42,-0.6950497065860147,0.02308263173881035,1.692659648049333,0.4243379002866757,begal barang bukti ditemukan,0,4
5680,Penipuan masih dalam penyelidikan. ,2024-03-13 16:12:18,0.12199315528733955,0.4956807511500465,-1.4186691224548043,1.0244350124679955,penipuan penyelidikan,0,2
5681,Korupsi motif masih belum diketahui. ,2024-03-08 23:16:09,-0.747478382907776,-0.7671519091758234,-0.32624702081112944,-0.9835822475233439,korupsi motif diketahui,0,2
5682,Perdagangan manusia pelaku berhasil melarikan diri. ,2024-01-02 03:13:26,0.5906844093852327,-1.4704396150652446,-0.7618330486817086,-1.214388829131544,perdagangan manusia pelaku berhasil melarikan diri,0,5
5683,Kegiatan ekstrakurikuler mempererat hubungan sosial. ,2024-02-16 03:24:19,1.0069469871613645,1.4373710692053732,-1.3495284831102679,0.0896683569547858,kegiatan ekstrakurikuler mempererat hubungan sosial,1,5
5684,Desain grafis menjadi perbincangan hangat. ,2024-01-07 12:52:42,-1.475146185816517,0.440287203029145,-0.008200079826262063,-0.9143402730408839,desain grafis menjadi perbincangan hangat,2,4
5685,Pameran seni mendorong inovasi lokal. ,2024-07-09 09:37:20,-1.332990580219258,-0.45582614505328806,-1.3564425470447214,-0.49888842614612405,pameran seni mendorong inovasi lokal,1,5
5686,Turnamen menyediakan ruang kreativitas. ,2024-06-22 00:37:05,0.4879382786070159,1.2936283177524008,0.8284016562426282,-0.568130400628584,turnamen menyediakan ruang kreativitas,1,4
5687,Pelecehan masih dalam penyelidikan. ,2024-01-10 04:26:08,-0.04549711269358923,-1.4185519877114887,-1.4394113142581653,0.5512815201711857,pelecehan penyelidikan,1,2
5688,Ekonomi menjadi trend baru. ,2024-03-01 06:59:27,-1.4012534205308131,-1.0721670159174965,-0.3193329568766758,1.7283950863730053,ekonomi menjadi trend baru,2,2
5689,Kesehatan program ini sangat inovatif. ,2024-04-08 18:13:52,1.3289083216205029,1.5642854009760465,-0.33316108474558304,0.26277329316093573,kesehatan program sangat inovatif,2,3
5690,Turnamen menjadi pusat perhatian. ,2024-04-05 18:01:50,-0.012069433159580333,1.0468114957453456,-0.5613251945825531,0.30893460948257573,turnamen menjadi pusat perhatian,1,3
5691,Olah raga melibatkan banyak peserta. ,2024-02-29 07:23:45,1.7099838683082043,-0.3015656312988786,1.09805014968632,-0.568130400628584,olah raga melibatkan banyak peserta,1,4
5692,Kegiatan amal acara tersebut sukses besar. ,2024-07-22 21:36:03,0.11143704596081043,0.020277895125093814,0.8422297841115355,0.8744107344226656,kegiatan amal acara tersebut sukses besar,2,4
5693,Kejahatan siber terjadi di Bandung. ,2024-05-09 04:38:39,0.47597468803694953,1.001234525772452,-0.19487980605651029,1.6360724537297253,kejahatan siber terjadi bandung,0,3
5694,Perumahan diharapkan memberikan manfaat. ,2024-05-30 22:50:10,0.24725898596215182,0.12335196567917649,0.37898750050314167,0.5512815201711857,perumahan diharapkan memberikan manfaat,2,3
5695,Arkeologi mendapat dukungan dari pemerintah. ,2024-06-24 10:55:03,-1.0701434579886828,1.4233473861367905,-1.1697628208144732,-1.122066196488264,arkeologi mendapat dukungan pemerintah,1,3
5696,Hubungan internasional mendapat sorotan positif. ,2024-01-07 23:46:34,-1.2569865930682484,0.6948170507239205,0.11625307099390342,0.5628218492515956,hubungan internasional mendapat sorotan positif,2,4
5697,Kebudayaan daerah menarik wisatawan mancanegara. ,2024-01-20 02:51:09,-0.9371364804744159,1.0419032066713418,1.595862752966982,-1.0412838929253938,kebudayaan daerah menarik wisatawan mancanegara,2,5
5698,Pembangunan memberikan hiburan. ,2024-01-01 16:41:14,1.0185587074205464,0.3645593144587985,-0.3193329568766758,0.7590074436185656,pembangunan memberikan hiburan,1,2
5699,Wisata menjadi pusat perhatian. ,2024-05-08 12:47:19,-0.6000447226472526,1.7164423622701686,1.270901748047661,-0.9605015893625239,wisata menjadi pusat perhatian,1,3
5700,Pencurian lokasi kejadian telah diamankan. ,2024-05-10 20:44:38,-0.16055870435275668,0.6422282392167354,1.270901748047661,-1.214388829131544,pencurian lokasi kejadian diamankan,0,4
5701,Rekreasi dapat dinikmati di Bandung. ,2024-06-14 16:22:32,0.018191413576469823,-1.5433627670218746,1.5889486890325284,-0.752775665915144,rekreasi dinikmati bandung,2,3
5702,Penculikan ada saksi yang melihat kejadian. ,2024-05-25 17:53:34,-0.9198948352410851,0.9262078213555347,-0.18796574212205666,0.3435555967238057,penculikan saksi melihat kejadian,0,3
5703,Pencemaran nama baik korban diminta melapor. ,2024-06-16 16:13:49,1.1008963601674737,0.9402315044241174,-1.5638644650783307,-0.08343657925136416,pencemaran nama baik korban diminta melapor,0,4
5704,Edukasi lingkungan meningkatkan kesadaran masyarakat. ,2024-02-19 05:42:29,1.051282646332787,-0.6689861276957447,0.040198367714913405,1.6129917955689053,edukasi lingkungan meningkatkan kesadaran masyarakat,1,5
5705,Pemalsuan motif masih belum diketahui. ,2024-05-02 14:03:21,-0.019106839377266416,0.30145274065017647,-0.6166377060581822,0.6089831655732356,pemalsuan motif diketahui,0,2
5706,Begal terjadi di Makassar. ,2024-05-24 20:31:29,1.6575551919864429,-1.1114333285095281,0.7869172726359063,-0.545049742467764,begal terjadi makassar,0,2
5707,Kegiatan ekstrakurikuler menggali potensi lokal. ,2024-02-19 07:26:27,0.4502881553423953,-0.204101033972229,-0.11882510277752027,-1.6067600178654837,kegiatan ekstrakurikuler menggali potensi lokal,1,5
5708,Desain grafis menambah wawasan masyarakat. ,2024-04-10 12:46:26,-0.15070633564799618,0.7950863846642866,-0.4852704913035631,0.7243864563773356,desain grafis menambah wawasan masyarakat,2,5
5709,Wisata alam mendorong inovasi lokal. ,2024-04-29 18:18:16,-0.18202279331669924,0.4017220745905426,-0.33316108474558304,0.6320638237340557,wisata alam mendorong inovasi lokal,1,5
5710,Olimpiade memberikan hiburan. ,2024-06-11 14:18:48,-1.4142726220335324,-1.4311733024732132,-1.0729659257321222,-0.10651723741218415,olimpiade memberikan hiburan,1,2
5711,Cyberbullying polisi masih memburu pelaku. ,2024-01-10 04:08:04,0.7469148274178637,1.6940044693604361,-1.6537472962262278,0.9205720507443056,cyberbullying polisi memburu pelaku,0,4
5712,Kesehatan memupuk rasa kebersamaan. ,2024-03-12 13:12:51,0.8324193129627496,1.1176310952416881,0.6555500578812872,-1.110525867407854,kesehatan memupuk rasa kebersamaan,2,3
5713,Pembakaran barang bukti ditemukan. ,2024-05-26 22:19:12,-0.45542602487380357,-0.5168291664016227,-1.5223800814716089,-0.09497690833177415,pembakaran barang bukti ditemukan,0,4
5714,Pembakaran masih dalam penyelidikan. ,2024-07-29 00:14:56,-0.7640162875193383,1.1267464892362669,-1.0245674781909468,0.020426382472325814,pembakaran penyelidikan,0,2
5715,Terorisme tersangka mencoba melarikan diri. ,2024-07-21 07:28:08,-1.6894352051450583,1.0103499197670307,-1.4394113142581653,0.20507164775888576,terorisme tersangka mencoba melarikan diri,0,4
5716,Teater acara berjalan lancar. ,2024-03-16 20:27:43,0.1596432785519601,-1.5587888183973155,1.2778158119821146,1.1398383032720956,teater acara berjalan lancar,2,4
5717,Kejahatan siber kejadian ini menggemparkan warga. ,2024-04-22 11:24:48,-1.1317207623934362,1.0979979389456724,-0.36773140441785124,-1.7221633086695838,kejahatan siber kejadian menggemparkan warga,0,5
5718,Rekreasi meraih penghargaan internasional. ,2024-06-02 01:42:41,0.27224177803493743,-0.18516906182964238,-0.015114143760715702,-0.9720419184429339,rekreasi meraih penghargaan internasional,2,4
5719,Kejahatan siber berhasil ditangkap. ,2024-07-21 10:41:32,0.8081402615117327,0.5791216654081135,0.6140656742745654,-0.12959789557300413,kejahatan siber berhasil ditangkap,0,4
5720,Terorisme berhasil ditangkap. ,2024-05-25 02:55:54,0.4685854115083791,1.6000457928009322,-0.5405830027791922,-0.9720419184429339,terorisme berhasil ditangkap,0,3
5721,Kekerasan terjadi di Bandung. ,2024-04-27 12:03:10,-0.13205720917112804,1.0769624143427985,0.8284016562426282,1.2321609359153756,kekerasan terjadi bandung,2,2
5722,Cyberbullying motif masih belum diketahui. ,2024-05-03 02:10:26,1.0794322712035311,-0.5000007467193235,1.09805014968632,-1.3874937653376938,cyberbullying motif diketahui,1,2
5723,Ekosistem memperkuat hubungan antarwarga. ,2024-06-16 06:40:24,0.7250988681430368,-0.47475811719587463,0.5518390988644827,-1.3759534362572838,ekosistem memperkuat hubungan antarwarga,1,4
5724,Terorisme tersangka akan segera diadili. ,2024-05-06 23:48:55,0.15788392699753856,-1.5216260582655714,-0.5474970667136458,-1.4567357398201537,terorisme tersangka segera diadili,2,3
5725,Film memperkuat hubungan antarwarga. ,2024-04-22 09:17:25,-0.29356568186702364,0.7614295452996882,1.0081673185384228,-0.487348097065714,film memperkuat hubungan antarwarga,1,4
5726,Cyberbullying ada saksi yang melihat kejadian. ,2024-07-20 09:07:02,-1.2594496852444386,0.11283420337773947,1.367698643130012,0.22815230591970576,cyberbullying saksi melihat kejadian,1,3
5727,Hubungan internasional memberikan hiburan. ,2024-05-04 19:57:23,-0.11340808269425993,0.1920680127152316,0.06094055951827432,0.8628704053422556,hubungan internasional memberikan hiburan,1,3
5728,Pencurian polisi masih memburu pelaku. ,2024-04-19 19:35:39,1.3567060761803629,1.048915048205633,-0.3953876601556658,-0.49888842614612405,pencurian polisi memburu pelaku,0,4
5729,Pelayanan masyarakat menarik perhatian publik. ,2024-01-10 21:17:46,0.1592914082410758,1.5895280304994952,-1.7159738716363107,-0.9835822475233439,pelayanan masyarakat menarik perhatian publik,1,5
5730,Festival mendapat dukungan dari pemerintah. ,2024-03-30 23:46:49,0.21559065798256447,0.7102431020993615,-0.5198408109758312,0.4589588875279057,festival mendapat dukungan pemerintah,2,3
5731,Konser membuka peluang investasi. ,2024-03-11 13:25:28,-0.6025078148234427,1.3953000199996253,-1.6399191683573207,0.5051202038495457,konser membuka peluang investasi,2,4
5732,Kerajinan tangan diselenggarakan dengan sangat baik. ,2024-06-20 02:53:59,1.1311572069035238,0.9079770333663771,-0.9415987109775033,1.4052658721215254,kerajinan tangan diselenggarakan sangat baik,2,3
5733,Kesejahteraan hewan memberikan hiburan. ,2024-04-08 14:20:34,0.42108291953899807,1.7017174950481566,-0.09808291097415936,0.26277329316093573,kesejahteraan hewan memberikan hiburan,2,3
5734,Tari acara berjalan lancar. ,2024-06-01 19:59:06,0.6061667030641421,-1.5749160539261855,0.9528548070627937,0.4820395456887257,tari acara berjalan lancar,2,4
5735,Perpustakaan memperkenalkan teknologi baru. ,2024-05-17 14:59:19,0.9967427481457196,1.4563030413479598,0.19230777427289344,0.13582967327642578,perpustakaan memperkenalkan teknologi baru,2,3
5736,Kerajinan tangan mendukung pembangunan berkelanjutan. ,2024-03-08 20:12:31,-1.0662728845689555,-0.19428445582422113,1.1257064054241346,-1.4105744234985138,kerajinan tangan mendukung pembangunan berkelanjutan,2,5
5737,Kebun raya menggairahkan sektor pariwisata. ,2024-04-12 00:52:14,0.795824800630782,0.8673083524674874,1.4575814742779092,-1.5721390306242538,kebun raya menggairahkan sektor pariwisata,1,5
5738,Olimpiade menjadi sorotan media. ,2024-07-13 17:39:45,-1.024048447262839,-1.4458981696952249,-0.6373798978615431,0.6436041528144656,olimpiade menjadi sorotan media,1,3
5739,Kebun raya memberikan hiburan. ,2024-04-15 01:38:07,1.5604389861823749,1.5439510605266016,-1.1282784372077515,-0.49888842614612405,kebun raya memberikan hiburan,1,3
5740,Program sosial memperkuat hubungan antarwarga. ,2024-01-27 17:49:17,-0.5595796368955576,-1.1086285918958116,0.005628048042645213,-0.591211058789404,program sosial memperkuat hubungan antarwarga,1,5
5741,Film menggali potensi lokal. ,2024-05-09 18:16:00,-1.6289135116729578,-0.3934207553980951,1.1602767250964028,-0.002654275688494181,film menggali potensi lokal,1,4
5742,Penghijauan menyediakan ruang kreativitas. ,2024-02-02 13:18:50,-0.47231579979625016,-1.6997268332365714,-1.2596456519623707,-0.741235336834734,penghijauan menyediakan ruang kreativitas,1,4
5743,Pendakian program ini sangat inovatif. ,2024-05-14 04:00:44,0.11284452720434764,0.01396723774423161,-1.0107393503220397,-1.3182517908552338,pendakian program sangat inovatif,2,3
5744,Teater menarik wisatawan mancanegara. ,2024-03-28 17:50:05,-0.7604975844104953,-0.5596013997607998,0.5310969070611217,0.055047369713555803,teater menarik wisatawan mancanegara,2,4
5745,Kesejahteraan menjunjung tinggi nilai budaya. ,2024-05-18 20:48:03,-0.9072275040492501,-0.3681781258746463,-1.6675754240951353,0.4704992166083157,kesejahteraan menjunjung tinggi nilai budaya,2,4
5746,Penipuan online tersangka mencoba melarikan diri. ,2024-05-19 11:25:49,-1.0419938331179386,-0.6661813910820281,-1.079879989666576,0.6320638237340557,penipuan online tersangka mencoba melarikan diri,0,5
5747,Pemberdayaan acara tersebut sukses besar. ,2024-02-16 20:26:32,1.54530856281435,0.5125091708323457,0.17156558246953252,-0.38348513534202405,pemberdayaan acara tersebut sukses besar,2,3
5748,Narkoba lokasi kejadian telah diamankan. ,2024-01-20 18:25:59,0.5382557330634714,1.5951375037269284,0.2752765414863371,-0.10651723741218415,narkoba lokasi kejadian diamankan,2,4
5749,Pelecehan lokasi kejadian telah diamankan. ,2024-03-15 15:30:18,-0.9638786241016231,-0.45863088166700455,-1.5223800814716089,-1.5952196887850738,pelecehan lokasi kejadian diamankan,2,4
5750,Kekerasan polisi masih memburu pelaku. ,2024-02-07 07:15:48,-1.1461474451396927,1.2193027974889126,0.24762028574852255,0.33201526764339573,kekerasan polisi memburu pelaku,0,4
5751,Antropologi mendapat sorotan positif. ,2024-04-29 02:34:46,1.5456604331252342,-0.1353849869361739,1.575120561163621,0.8167090890206156,antropologi mendapat sorotan positif,2,3
5752,Fotografi memupuk rasa kebersamaan. ,2024-02-17 01:16:34,-1.552557654211064,1.0285807077561882,1.0081673185384228,0.28585395132175573,fotografi memupuk rasa kebersamaan,1,3
5753,Kerajinan tangan acara tersebut sukses besar. ,2024-01-15 19:43:50,1.6308130483592358,-0.2062045864325164,-1.480895697864887,-0.17575921189464414,kerajinan tangan acara tersebut sukses besar,2,4
5754,Arkeologi memperkuat hubungan antarwarga. ,2024-02-25 15:53:32,-1.1056823593879976,0.11353538753116861,1.1810189168997638,0.8628704053422556,arkeologi memperkuat hubungan antarwarga,1,4
5755,Edukasi lingkungan menggairahkan sektor pariwisata. ,2024-02-17 10:27:23,-1.0532536830662362,0.5650979823395308,0.7869172726359063,-1.3528727780964638,edukasi lingkungan menggairahkan sektor pariwisata,1,5
5756,Korupsi motif masih belum diketahui. ,2024-04-20 20:11:04,-1.0507905908900461,0.8238349349548811,-0.0012860158918084254,1.6014514664884953,korupsi motif diketahui,0,2
5757,Perampokan lokasi kejadian telah diamankan. ,2024-06-30 07:12:26,0.21805375015875458,-0.7054477036740596,0.11625307099390342,-0.787396653156374,perampokan lokasi kejadian diamankan,2,4
5758,Kerajinan tangan menjadi daya tarik utama. ,2024-07-30 16:48:53,0.5076430160165369,1.0278795236027591,0.012542111977098851,-0.8681789567192439,kerajinan tangan menjadi daya tarik utama,2,5
5759,Pameran buku mendongkrak perekonomian daerah. ,2024-05-27 08:24:54,-0.848113291820687,-0.6977346779863391,1.0773079578829592,0.14737000235683578,pameran buku mendongkrak perekonomian daerah,1,5
5760,Kebijakan publik memiliki potensi besar. ,2024-04-12 08:47:59,-0.7129950924411143,1.2389359537849283,1.4299252185400946,0.21661197683929576,kebijakan publik memiliki potensi besar,2,4
5761,Olimpiade mendapat dukungan dari pemerintah. ,2024-05-15 14:58:17,-0.15950309342010377,-0.4866782478041699,1.346956451326651,0.5397411910907757,olimpiade mendapat dukungan pemerintah,1,3
5762,Konser menjadi ikon baru. ,2024-02-18 17:03:52,-0.23234024777315473,0.5524766675778063,-0.907028391305235,-0.49888842614612405,konser menjadi ikon baru,2,2
5763,Begal polisi masih memburu pelaku. ,2024-06-05 22:07:13,0.40771184772539454,-0.0463345994506739,-1.384098802782536,-1.3413324490160539,begal polisi memburu pelaku,0,4
5764,Pemalsuan lokasi kejadian telah diamankan. ,2024-04-01 03:15:44,-1.2429117806328762,1.331492262037574,0.30984686115860527,1.3475642267194754,pemalsuan lokasi kejadian diamankan,2,4
5765,Kesenian menambah wawasan masyarakat. ,2024-04-10 18:41:13,-1.7112511644198851,-1.0609480694626305,0.0955108791905425,0.7936284308597956,kesenian menambah wawasan masyarakat,2,4
5766,Penipuan online polisi berjanji mengusut tuntas. ,2024-02-17 17:37:51,0.12480811777441399,0.8525834852454757,-0.43687204376238764,0.7013057982165156,penipuan online polisi berjanji mengusut tuntas,0,6
5767,Penculikan polisi berjanji mengusut tuntas. ,2024-07-20 16:13:20,-0.7467746422860074,0.060946576023983574,-1.2458175240934632,-1.1682275128099038,penculikan polisi berjanji mengusut tuntas,0,5
5768,Pelestarian memecahkan rekor. ,2024-07-24 19:44:56,-1.1588147763315275,1.4065189664544913,-0.582067386385914,0.6089831655732356,pelestarian memecahkan rekor,1,3
5769,Rekreasi menggairahkan sektor pariwisata. ,2024-05-09 12:12:23,-0.6746412285547251,0.791580463897141,-1.5915207208161453,0.11274901511560578,rekreasi menggairahkan sektor pariwisata,2,4
5770,Perayaan acara berjalan lancar. ,2024-05-10 08:45:01,1.6765561887741953,0.18575735533436938,-1.5707785290127843,0.4820395456887257,perayaan acara berjalan lancar,2,4
5771,Wisata mendorong inovasi lokal. ,2024-05-27 00:15:42,0.8693656956056015,1.3553325232541646,-0.5129267470413776,1.6937740991317753,wisata mendorong inovasi lokal,2,4
5772,Pembunuhan kasus meningkat selama pandemi. ,2024-02-25 11:01:28,-0.22635845248812156,-0.42497404230240615,-0.7134346011405331,0.5859025074124157,pembunuhan kasus meningkat selama pandemi,0,3
5773,Desain grafis menarik wisatawan mancanegara. ,2024-05-29 17:38:26,-1.462478854624682,-0.4733557488890164,1.6580893283770648,1.3591045557998855,desain grafis menarik wisatawan mancanegara,2,5
5774,Kekerasan terjadi di Bekasi. ,2024-06-05 07:29:06,-1.5036476809981456,-1.3224897586916975,-0.6512080257304504,-1.7337036377499937,kekerasan terjadi bekasi,0,2
5775,Korupsi warga diminta waspada. ,2024-03-29 00:27:30,-0.7031427237363537,-1.0714658317640675,0.0955108791905425,-1.087445209247034,korupsi warga diminta waspada,0,3
5776,Pengembangan diri acara tersebut sukses besar. ,2024-03-29 17:11:25,-1.2893586616696044,-1.2755104204119454,-0.27093450933550034,0.29739428040216576,pengembangan diri acara tersebut sukses besar,2,3
5777,Penyelundupan polisi masih memburu pelaku. ,2024-03-15 05:08:18,-1.514555660635559,0.41294102104540875,1.1118782775552274,1.2090802777545555,penyelundupan polisi memburu pelaku,0,4
5778,Penipuan online polisi masih memburu pelaku. ,2024-02-21 21:48:44,1.344390615299412,1.441578174125948,1.1049642136207736,-0.4411867807440741,penipuan online polisi memburu pelaku,0,5
5779,Pencemaran nama baik kasus meningkat selama pandemi. ,2024-03-09 10:02:29,1.378873905766074,-1.4851644822872565,0.21304996607625437,-0.8220176403976039,pencemaran nama baik kasus meningkat selama pandemi,1,4
5780,Seni rupa menjunjung tinggi nilai budaya. ,2024-03-14 03:35:21,0.9601482358137521,-1.2025872684553156,0.6278938021434727,-0.15267855373382413,seni rupa menjunjung tinggi nilai budaya,2,5
5781,Lingkungan mendapat pujian banyak pihak. ,2024-07-03 05:33:53,-0.014884395646654766,-0.3226011559017526,-0.7687471126161622,1.3706448848802955,lingkungan mendapat pujian banyak pihak,2,2
5782,Pembakaran kasus meningkat selama pandemi. ,2024-05-17 12:30:39,-1.556076357319907,0.3126716871050426,0.4757843955854926,-1.0643645510862139,pembakaran kasus meningkat selama pandemi,1,3
5783,Wisata sejarah memperkuat hubungan antarwarga. ,2024-02-29 15:20:03,1.5389748972184323,-0.07858907050841404,-0.810231496222884,-1.4798163979809738,wisata sejarah memperkuat hubungan antarwarga,1,5
5784,Olah raga mendukung pembangunan berkelanjutan. ,2024-06-10 21:17:20,-0.321715306737768,0.8063053311191528,1.3262142595232902,-1.4451954107397438,olah raga mendukung pembangunan berkelanjutan,2,5
5785,Entrepreneurship memperkenalkan teknologi baru. ,2024-03-26 21:43:09,-0.43959186088400987,-1.006255705495158,0.8906282316527109,1.5899111374080854,entrepreneurship memperkenalkan teknologi baru,2,3
5786,Wisata alam telah mencapai kesepakatan. ,2024-06-26 23:38:14,-1.5117406981484847,1.4703267244165426,1.1464485972274956,-1.7337036377499937,wisata alam mencapai kesepakatan,2,4
5787,Festival memupuk rasa kebersamaan. ,2024-06-09 22:35:53,-0.8414277559138852,-0.008470655165500671,0.3375031168964198,-0.602751387869814,festival memupuk rasa kebersamaan,2,3
5788,Penyerangan kejadian ini menggemparkan warga. ,2024-07-29 14:04:43,-0.9772496959152266,-0.1003257792647172,-1.6053488486850525,-1.5490583724634337,penyerangan kejadian menggemparkan warga,0,4
5789,Terorisme tersangka akan segera diadili. ,2024-06-26 10:16:52,0.7588784179879301,-0.5119208773276187,1.5336361775568992,1.4975885047648054,terorisme tersangka segera diadili,2,3
5790,Literasi mendorong inovasi lokal. ,2024-05-19 23:13:11,0.7560634555008556,-0.41235272754068175,-0.9208565191741424,1.6476127828101355,literasi mendorong inovasi lokal,1,4
5791,Penyelundupan kejadian ini menggemparkan warga. ,2024-05-04 01:20:33,0.20679390021045685,0.7663378343736922,1.443753346409002,-0.9143402730408839,penyelundupan kejadian menggemparkan warga,0,4
5792,Pencemaran nama baik tersangka mencoba melarikan diri. ,2024-02-13 03:29:37,-0.7886472092812395,-0.05194407267810697,1.575120561163621,0.008886053391915815,pencemaran nama baik tersangka mencoba melarikan diri,0,5
5793,Perlombaan menarik perhatian publik. ,2024-02-18 12:28:04,1.5182145488762584,-0.8148324316090045,1.4644955382123628,-1.2028485000511338,perlombaan menarik perhatian publik,1,4
5794,Kebun raya menggairahkan sektor pariwisata. ,2024-07-03 16:00:32,1.6445359904837236,-0.17605366783506365,-1.1766768847489268,0.7820881017793856,kebun raya menggairahkan sektor pariwisata,1,5
5795,Pemalsuan ada saksi yang melihat kejadian. ,2024-03-30 18:27:38,1.1666961083028387,0.5209233806734953,-0.9761690306497715,-0.545049742467764,pemalsuan saksi melihat kejadian,0,3
5796,Penganiayaan kasus meningkat selama pandemi. ,2024-02-24 09:46:38,-1.6929539082539014,-0.11785538310044555,-0.3193329568766758,0.5166605329299556,penganiayaan kasus meningkat selama pandemi,0,3
5797,Pengembangan diri menjadi sorotan media. ,2024-05-29 09:27:12,-0.003976416009241338,-1.4031259363360478,0.37898750050314167,-0.3719448062616141,pengembangan diri menjadi sorotan media,1,3
5798,Seni rupa menjadi agenda tahunan. ,2024-06-23 17:57:13,0.8609208081443782,-1.1163416175835321,-0.3953876601556658,-0.18729954097505414,seni rupa menjadi agenda tahunan,1,4
5799,Film mendukung pembangunan berkelanjutan. ,2024-03-30 00:20:59,1.162473664572227,0.028692104966243418,-1.3979269306514432,0.8744107344226656,film mendukung pembangunan berkelanjutan,1,4
5800,Pelatihan acara tersebut sukses besar. ,2024-04-14 12:05:01,0.8007509849831622,-1.232037002899339,-0.5198408109758312,1.5668304792472654,pelatihan acara tersebut sukses besar,2,3
5801,Pemalsuan warga diminta waspada. ,2024-06-02 20:22:38,-1.6222279757661562,1.3953000199996253,1.0773079578829592,-0.9835822475233439,pemalsuan warga diminta waspada,0,3
5802,Kesejahteraan dapat dinikmati di Depok. ,2024-02-12 13:21:22,1.3239821372681224,-1.2201168722910438,0.4965265873888535,-1.5375180433830238,kesejahteraan dinikmati depok,2,3
5803,Seni kontemporer menggairahkan sektor pariwisata. ,2024-06-17 18:48:07,1.0252442433273483,-0.5939594232788273,1.4506674103434556,0.7128461272969256,seni kontemporer menggairahkan sektor pariwisata,1,5
5804,Musik membuka peluang investasi. ,2024-05-26 21:35:52,1.4671933537980344,1.0229712345287552,-0.16722355031869574,-1.4798163979809738,musik membuka peluang investasi,1,4
5805,Penganiayaan tersangka melawan saat ditangkap. ,2024-04-25 10:49:03,0.7145427588165078,-0.14309801262389435,-1.211247204421195,0.30893460948257573,penganiayaan tersangka melawan ditangkap,0,4
5806,Perdagangan manusia masih dalam penyelidikan. ,2024-04-25 15:40:57,-1.0258077988172607,1.2466489794726487,-1.0453096699943079,-1.4567357398201537,perdagangan manusia penyelidikan,0,3
5807,Bazar memperkuat hubungan antarwarga. ,2024-07-17 20:56:07,1.579088112659243,1.163909249368011,-1.3149581634379996,-1.2605501454531838,bazar memperkuat hubungan antarwarga,1,4
5808,Urban farming mendongkrak perekonomian daerah. ,2024-05-15 00:24:17,-0.4307951031119023,-1.32038620623141,-0.582067386385914,0.35509592580421573,urban farming mendongkrak perekonomian daerah,1,5
5809,Infrastruktur mendapat dukungan dari pemerintah. ,2024-06-06 07:45:47,1.3042773998586015,0.22712722038668828,-1.0453096699943079,0.6436041528144656,infrastruktur mendapat dukungan pemerintah,2,3
5810,Energi terbarukan menjadi perbincangan hangat. ,2024-03-19 18:59:49,-0.9156723915104734,1.6323002638586723,-0.07734071917079845,-0.45272710982448405,energi terbarukan menjadi perbincangan hangat,2,4
5811,Pembakaran tersangka melawan saat ditangkap. ,2024-03-05 20:18:16,0.8834405080409737,0.4024232587439717,-0.8655440076985133,-0.9835822475233439,pembakaran tersangka melawan ditangkap,0,4
5812,Arkeologi menjadi agenda tahunan. ,2024-05-27 04:34:57,0.6842819120804576,1.630196711398385,1.0634798300140518,-1.7337036377499937,arkeologi menjadi agenda tahunan,1,3
5813,Kesenian program ini sangat inovatif. ,2024-07-26 20:54:23,-0.03388539243440719,0.49217483038290083,0.5725812906678436,-1.214388829131544,kesenian program sangat inovatif,2,3
5814,Perjudian kejadian ini menggemparkan warga. ,2024-04-19 03:44:38,-0.004328286320125642,-1.4641289576843823,1.367698643130012,1.3244835685586553,perjudian kejadian menggemparkan warga,0,4
5815,Pembunuhan pelaku berhasil melarikan diri. ,2024-07-19 18:49:32,-0.41847964223095163,-1.5545817134767408,-1.0522237339287615,0.28585395132175573,pembunuhan pelaku berhasil melarikan diri,0,4
5816,Literasi memecahkan rekor. ,2024-01-22 01:17:18,-1.2422080400111077,0.3561451046176489,0.3651593726342344,-0.833557969478014,literasi memecahkan rekor,1,3
5817,Olimpiade mengalami peningkatan. ,2024-01-23 23:32:22,0.4224904007825353,-0.3597639160334967,-0.3055048290077685,0.0665876987939658,olimpiade mengalami peningkatan,1,3
5818,Kekerasan barang bukti ditemukan. ,2024-06-22 21:40:35,0.9714080857620497,-0.022494338234083346,1.1671907890308564,1.0936769869504555,kekerasan barang bukti ditemukan,0,4
